,Make,Model,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission,Price(euro)
28323,48.0,202.0,2008,3.0,180000.0,2300.0,4.0,0.0,5000.0
28324,43.0,343.0,2009,10.0,150000.0,3000.0,3.0,0.0,6700.0
28325,76.0,521.0,2012,10.0,180000.0,2000.0,0.0,1.0,7500.0
28326,66.0,499.0,2006,11.0,248330.0,1600.0,4.0,0.0,4800.0
28327,5.0,558.0,2012,3.0,185000.0,1998.0,2.0,0.0,16990.0
28328,23.0,507.0,1985,10.0,180000.0,1300.0,4.0,1.0,695.0
28329,5.0,107.0,1997,11.0,136581.0,1800.0,3.0,1.0,1700.0
28330,6.0,48.0,2009,10.0,185000.0,2000.0,0.0,1.0,7500.0
28331,75.0,31.0,1982,11.0,6000.0,1300.0,4.0,1.0,600.0
28332,76.0,356.0,2002,6.0,270000.0,1900.0,0.0,1.0,1850.0
28333,33.0,115.0,2014,10.0,92000.0,1400.0,4.0,0.0,7500.0
28334,13.0,289.0,2006,10.0,159000.0,2000.0,4.0,1.0,4199.0
28335,73.0,382.0,2005,3.0,250000.0,3300.0,3.0,0.0,6500.0
28336,6.0,48.0,2018,10.0,50000.0,2000.0,4.0,0.0,26000.0
28337,76.0,705.0,2001,5.0,413000.0,2500.0,0.0,1.0,4500.0
28338,76.0,696.0,2005,11.0,123456.0,1900.0,0.0,1.0,3000.0
28339,76.0,726.0,1995,10.0,123456.0,1800.0,3.0,1.0,800.0
28340,76.0,356.0,2000,4.0,123456.0,1900.0,0.0,1.0,2000.0
28341,6.0,85.0,1998,10.0,298532.0,2800.0,3.0,0.0,5500.0
28342,23.0,321.0,2008,11.0,123456.0,1600.0,0.0,1.0,2500.0
28343,33.0,115.0,1996,4.0,350000.0,1300.0,4.0,1.0,800.0
28344,54.0,542.0,2003,10.0,298000.0,1800.0,4.0,1.0,3500.0
28345,60.0,467.0,2011,11.0,170000.0,1461.0,0.0,1.0,5500.0
28346,49.0,276.0,2016,10.0,60000.0,2000.0,0.0,0.0,38000.0
28347,76.0,695.0,2005,9.0,23000.0,2499.0,0.0,0.0,8799.0
28348,49.0,448.0,2003,9.0,284700.0,2700.0,0.0,0.0,9000.0
28349,54.0,125.0,2005,11.0,250000.0,1800.0,3.0,1.0,2400.0
28350,60.0,467.0,2013,11.0,198765.0,1500.0,0.0,1.0,6999.0
28351,31.0,398.0,2007,10.0,385000.0,1400.0,4.0,1.0,3800.0
28352,22.0,269.0,2001,11.0,250000.0,1228.0,4.0,1.0,2600.0
28353,43.0,196.0,2012,4.0,141000.0,1800.0,2.0,0.0,10300.0
28354,49.0,170.0,1995,10.0,200000.0,2000.0,4.0,0.0,1800.0
28355,31.0,537.0,1999,2.0,145000.0,2200.0,4.0,1.0,3999.0
28356,13.0,411.0,2005,4.0,145000.0,1200.0,4.0,1.0,2300.0
28357,49.0,600.0,2006,10.0,300000.0,3000.0,0.0,0.0,16000.0
28358,16.0,441.0,2008,11.0,197000.0,1500.0,0.0,1.0,2500.0
28359,54.0,497.0,2006,10.0,198000.0,1500.0,0.0,1.0,3000.0
28360,54.0,567.0,2006,3.0,198000.0,1500.0,0.0,1.0,4800.0
28361,6.0,72.0,2000,10.0,249000.0,1984.0,0.0,1.0,2000.0
28362,33.0,710.0,2005,3.0,198000.0,1984.0,0.0,1.0,4000.0
28363,66.0,587.0,2013,10.0,172000.0,1400.0,4.0,0.0,8450.0
28364,77.0,756.0,2003,9.0,181000.0,2900.0,3.0,0.0,6200.0
28365,49.0,600.0,1996,10.0,2222.0,3200.0,3.0,0.0,8000.0
28366,58.0,217.0,2010,3.0,120000.0,300.0,2.0,0.0,29900.0
28367,48.0,78.0,2003,10.0,108171.0,3000.0,3.0,0.0,4700.0
28368,60.0,412.0,2013,1.0,156000.0,1500.0,0.0,1.0,7200.0
28369,49.0,151.0,2005,11.0,198000.0,1496.0,4.0,1.0,5400.0
28370,60.0,364.0,2004,4.0,111111.0,1600.0,3.0,1.0,2700.0
28371,5.0,607.0,2010,10.0,117000.0,3000.0,4.0,0.0,15900.0
28372,6.0,72.0,2015,10.0,140000.0,2000.0,0.0,0.0,18800.0
28373,54.0,124.0,2001,6.0,22222.0,2000.0,0.0,1.0,3000.0
28374,55.0,772.0,2006,11.0,251000.0,1600.0,3.0,1.0,4700.0
28375,5.0,109.0,2012,10.0,202000.0,2000.0,0.0,0.0,17490.0
28376,6.0,748.0,2004,3.0,245000.0,2000.0,0.0,1.0,8000.0
28377,75.0,27.0,1994,10.0,70000.0,1500.0,4.0,1.0,15000.0
28378,73.0,713.0,2009,3.0,178000.0,1329.0,4.0,1.0,7100.0
28379,5.0,107.0,2005,10.0,300088.0,2000.0,0.0,1.0,6150.0
28380,55.0,722.0,1993,10.0,3000.0,2000.0,4.0,1.0,1700.0
28381,23.0,475.0,1994,11.0,250000.0,1800.0,0.0,1.0,1200.0
28382,66.0,499.0,2009,11.0,234500.0,1400.0,4.0,1.0,5600.0
28383,6.0,748.0,2008,9.0,228000.0,2000.0,0.0,0.0,5900.0
28384,49.0,276.0,2015,10.0,382000.0,2000.0,3.0,0.0,14899.0
28385,73.0,141.0,2015,11.0,167000.0,1800.0,2.0,0.0,11499.0
28386,60.0,428.0,2011,11.0,196000.0,1461.0,0.0,1.0,7500.0
28387,49.0,735.0,1998,6.0,122235.0,2000.0,4.0,1.0,2700.0
28388,6.0,72.0,1996,10.0,283000.0,2800.0,3.0,0.0,3550.0
28389,55.0,240.0,2006,11.0,285000.0,1300.0,0.0,1.0,3000.0
28390,54.0,542.0,2005,4.0,197653.0,1600.0,4.0,1.0,3000.0
28391,16.0,272.0,2014,11.0,68124.0,1200.0,4.0,1.0,8750.0
28392,14.0,633.0,2004,0.0,115000.0,2700.0,3.0,0.0,2500.0
28393,15.0,160.0,1999,1.0,120000.0,1900.0,0.0,1.0,900.0
28394,56.0,519.0,2008,6.0,153000.0,1900.0,0.0,1.0,1250.0
28395,54.0,568.0,2011,3.0,185000.0,1500.0,0.0,1.0,7500.0
28396,52.0,510.0,2011,3.0,153000.0,2000.0,3.0,0.0,7500.0
28397,66.0,499.0,2010,10.0,190533.0,1600.0,4.0,1.0,5100.0
28398,60.0,412.0,2010,11.0,91000.0,1500.0,0.0,1.0,3500.0
28399,49.0,170.0,2011,10.0,196186.0,2200.0,0.0,1.0,9000.0
28400,5.0,123.0,2006,11.0,214567.0,2500.0,0.0,0.0,3650.0
28401,73.0,431.0,1997,9.0,356888.0,3400.0,3.0,1.0,7000.0
28402,76.0,520.0,2008,10.0,260000.0,2000.0,4.0,1.0,5200.0
28403,38.0,361.0,2004,9.0,248000.0,2700.0,0.0,0.0,8700.0
28404,76.0,399.0,2013,10.0,160000.0,1400.0,2.0,0.0,9999.0
28405,73.0,174.0,2019,3.0,56000.0,2000.0,2.0,0.0,22500.0
28406,49.0,170.0,2004,10.0,236000.0,1800.0,4.0,0.0,5990.0
28407,66.0,315.0,1997,10.0,186000.0,1300.0,4.0,1.0,1100.0
28408,17.0,493.0,2009,10.0,121380.0,1498.0,3.0,1.0,1100.0
28409,13.0,679.0,2008,4.0,145000.0,1600.0,3.0,1.0,2500.0
28410,60.0,467.0,2005,4.0,300000.0,1500.0,0.0,1.0,2900.0
28411,60.0,235.0,1999,4.0,200000.0,1900.0,0.0,1.0,1000.0
28412,55.0,772.0,2005,6.0,5000.0,1600.0,3.0,1.0,3000.0
28413,39.0,528.0,2006,4.0,200000.0,1100.0,0.0,1.0,2000.0
28414,54.0,542.0,1994,10.0,321547.0,1600.0,4.0,1.0,1300.0
28415,54.0,744.0,2014,9.0,220000.0,1600.0,0.0,0.0,15500.0
28416,65.0,437.0,2002,4.0,200000.0,1800.0,4.0,1.0,2500.0
28417,6.0,48.0,1996,10.0,360000.0,1800.0,4.0,1.0,1300.0
28418,76.0,691.0,2015,3.0,117000.0,1968.0,0.0,1.0,17000.0
28419,23.0,348.0,2001,6.0,380000.0,2000.0,3.0,1.0,3400.0
28420,48.0,78.0,2007,10.0,245000.0,1800.0,4.0,0.0,4750.0
28421,76.0,520.0,1998,10.0,25698.0,1800.0,4.0,1.0,1600.0
28422,6.0,48.0,2002,10.0,320000.0,2000.0,0.0,1.0,4250.0
28423,22.0,121.0,2005,10.0,178220.0,1242.0,4.0,1.0,2850.0
28424,76.0,726.0,1993,10.0,123456.0,1800.0,4.0,1.0,1000.0
28425,49.0,336.0,2015,4.0,90000.0,2000.0,4.0,0.0,29999.0
28426,53.0,42.0,1988,10.0,137000.0,1500.0,4.0,1.0,750.0
28427,54.0,567.0,2012,10.0,190000.0,200.0,4.0,0.0,10000.0
28428,76.0,696.0,2003,6.0,11111.0,2000.0,0.0,1.0,5300.0
28429,73.0,246.0,2004,4.0,175000.0,1400.0,4.0,1.0,5200.0
28430,73.0,588.0,2013,3.0,166000.0,2200.0,0.0,0.0,16800.0
28431,52.0,239.0,2006,0.0,159000.0,1468.0,4.0,1.0,3999.0
28432,5.0,559.0,2010,11.0,127000.0,3000.0,0.0,0.0,25500.0
28433,6.0,72.0,2006,10.0,295000.0,2500.0,0.0,0.0,9950.0
28434,5.0,559.0,2010,6.0,127000.0,3000.0,0.0,0.0,25500.0
28435,5.0,559.0,2010,3.0,127000.0,3000.0,0.0,0.0,25500.0
28436,39.0,213.0,2002,6.0,187000.0,1800.0,3.0,1.0,3200.0
28437,73.0,730.0,2011,4.0,186000.0,1400.0,0.0,1.0,6500.0
28438,39.0,662.0,2014,3.0,146000.0,1600.0,4.0,1.0,11500.0
28439,60.0,467.0,2001,10.0,1111.0,1600.0,4.0,0.0,2300.0
28440,60.0,467.0,2001,11.0,1111.0,1600.0,4.0,0.0,2300.0
28441,16.0,442.0,2007,11.0,246000.0,1461.0,0.0,1.0,3500.0
28442,60.0,467.0,2010,11.0,131000.0,1500.0,0.0,1.0,5200.0
28443,76.0,204.0,2006,11.0,210000.0,1400.0,4.0,1.0,4199.0
28444,76.0,705.0,2003,6.0,91000.0,2500.0,0.0,1.0,4200.0
28445,31.0,193.0,2004,3.0,190533.0,2000.0,3.0,1.0,3500.0
28446,77.0,756.0,2007,3.0,153000.0,2400.0,0.0,0.0,6000.0
28447,73.0,246.0,2006,4.0,197000.0,1400.0,0.0,1.0,4000.0
28448,60.0,467.0,2006,11.0,197000.0,1500.0,0.0,1.0,2000.0
28449,60.0,364.0,2006,11.0,197000.0,1500.0,0.0,1.0,2000.0
28450,23.0,332.0,2006,4.0,197000.0,1400.0,0.0,1.0,2950.0
28451,55.0,139.0,2006,11.0,197000.0,1300.0,0.0,1.0,3000.0
28452,75.0,32.0,2004,10.0,220000.0,1600.0,4.0,1.0,1200.0
28453,16.0,441.0,2007,10.0,240000.0,1400.0,3.0,1.0,1490.0
28454,75.0,28.0,1994,10.0,220000.0,1600.0,3.0,1.0,790.0
28455,68.0,482.0,1999,11.0,240000.0,2900.0,0.0,1.0,2700.0
28456,65.0,127.0,2008,10.0,178000.0,1600.0,0.0,1.0,3700.0
28457,76.0,640.0,2006,11.0,691436.0,1900.0,0.0,1.0,4150.0
28458,38.0,361.0,2002,9.0,278400.0,2700.0,0.0,0.0,4200.0
28459,49.0,171.0,2018,2.0,35000.0,1998.0,4.0,0.0,33000.0
28460,48.0,199.0,2017,3.0,47000.0,2000.0,4.0,0.0,17000.0
28461,75.0,34.0,2005,11.0,90324.0,1550.0,4.0,1.0,1900.0
28462,24.0,58.0,1997,10.0,40000.0,2400.0,4.0,1.0,1000.0
28463,66.0,312.0,2012,1.0,160000.0,1199.0,0.0,1.0,5500.0
28464,52.0,215.0,2002,4.0,200000.0,1600.0,4.0,1.0,2300.0
28465,39.0,213.0,2002,6.0,187000.0,1800.0,3.0,1.0,3100.0
28466,49.0,276.0,2001,10.0,297600.0,3200.0,0.0,0.0,2300.0
28467,16.0,622.0,2014,4.0,116000.0,1200.0,4.0,1.0,4200.0
28468,55.0,139.0,1994,4.0,302000.0,1375.0,4.0,1.0,600.0
28469,16.0,622.0,2010,4.0,173000.0,1500.0,0.0,1.0,4200.0
28470,76.0,520.0,1995,10.0,444444.0,1900.0,0.0,1.0,2500.0
28471,23.0,507.0,1991,10.0,94185.0,1400.0,4.0,1.0,450.0
28472,49.0,448.0,2008,9.0,206000.0,2896.0,0.0,0.0,13899.0
28473,7.0,156.0,2007,10.0,325484.0,2400.0,3.0,1.0,1699.0
28474,16.0,275.0,2011,9.0,205000.0,1500.0,0.0,1.0,6300.0
28475,49.0,170.0,1994,10.0,265000.0,1800.0,3.0,1.0,2200.0
28476,73.0,246.0,2004,11.0,100000.0,1400.0,0.0,1.0,5500.0
28477,49.0,276.0,2003,11.0,320000.0,3222.0,0.0,0.0,2100.0
28478,60.0,629.0,2005,10.0,210000.0,1500.0,0.0,1.0,2800.0
28479,76.0,356.0,1978,4.0,200000.0,1600.0,3.0,1.0,1000.0
28480,49.0,276.0,2003,10.0,291444.0,2148.0,0.0,0.0,4700.0
28481,55.0,248.0,2004,4.0,220000.0,1000.0,4.0,1.0,2650.0
28482,55.0,772.0,2004,6.0,461025.0,1600.0,3.0,1.0,3350.0
28483,73.0,145.0,2007,11.0,255000.0,2200.0,0.0,1.0,3650.0
28484,75.0,28.0,1985,4.0,40000.0,1300.0,4.0,1.0,2200.0
28485,55.0,772.0,2001,6.0,210000.0,1800.0,4.0,1.0,3999.0
28486,76.0,356.0,2006,4.0,230000.0,1400.0,4.0,1.0,4400.0
28487,5.0,558.0,2014,9.0,105000.0,2000.0,4.0,0.0,19350.0
28488,16.0,442.0,2017,11.0,89000.0,898.0,4.0,1.0,6600.0
28489,73.0,246.0,2005,4.0,210000.0,1400.0,0.0,0.0,250.0
28490,6.0,72.0,1995,11.0,274000.0,2000.0,4.0,1.0,2000.0
28491,60.0,629.0,2013,11.0,153000.0,1500.0,0.0,1.0,7200.0
28492,3.0,8.0,2004,2.0,235700.0,1900.0,0.0,1.0,3500.0
28493,60.0,428.0,2000,11.0,9999.0,1900.0,0.0,1.0,400.0
28494,73.0,145.0,2006,11.0,230000.0,200.0,0.0,1.0,3600.0
28495,73.0,246.0,2006,11.0,270000.0,1400.0,0.0,1.0,5800.0
28496,16.0,441.0,2009,10.0,480000.0,1390.0,3.0,1.0,2300.0
28497,31.0,231.0,1993,10.0,360000.0,1500.0,4.0,1.0,1400.0
28498,76.0,521.0,2011,10.0,194000.0,2000.0,4.0,0.0,9000.0
28499,16.0,440.0,2014,11.0,130000.0,1600.0,3.0,1.0,7200.0
28500,52.0,657.0,2013,4.0,163000.0,1200.0,4.0,1.0,4900.0
28501,56.0,519.0,2012,6.0,156000.0,1600.0,0.0,1.0,4230.0
28502,48.0,201.0,2015,3.0,92000.0,2200.0,0.0,0.0,17000.0
28503,48.0,59.0,1996,4.0,87000.0,1500.0,4.0,1.0,700.0
28504,48.0,46.0,2007,4.0,216000.0,1600.0,4.0,0.0,2000.0
28505,75.0,543.0,2005,4.0,46000.0,1600.0,4.0,1.0,600.0
28506,76.0,520.0,1996,10.0,157000.0,1800.0,3.0,1.0,600.0
28507,76.0,356.0,2011,4.0,170000.0,2000.0,4.0,0.0,10500.0
28508,76.0,129.0,1989,10.0,20000.0,1800.0,3.0,1.0,1300.0
28509,70.0,158.0,1996,4.0,224095.0,1265.0,4.0,1.0,1200.0
28510,52.0,215.0,1997,4.0,300000.0,1800.0,4.0,1.0,2200.0
28511,76.0,204.0,2008,11.0,125555.0,1600.0,3.0,1.0,3200.0
28512,56.0,19.0,2005,4.0,480000.0,1400.0,0.0,1.0,2500.0
28513,55.0,139.0,1996,4.0,253000.0,1400.0,3.0,1.0,1050.0
28514,16.0,441.0,2009,11.0,221000.0,1500.0,0.0,1.0,3700.0
28515,5.0,109.0,1996,11.0,230000.0,2000.0,3.0,1.0,3500.0
28516,76.0,356.0,1998,11.0,115000.0,1900.0,0.0,1.0,1950.0
28517,49.0,276.0,2000,10.0,230000.0,2700.0,0.0,0.0,1400.0
28518,60.0,467.0,2013,11.0,188000.0,1500.0,0.0,1.0,6800.0
28519,5.0,109.0,2007,11.0,340000.0,2000.0,0.0,1.0,9000.0
28520,60.0,12.0,1992,4.0,28000.0,1720.0,4.0,1.0,8000.0
28521,76.0,356.0,1994,11.0,95383.0,1800.0,4.0,1.0,1000.0
28522,43.0,196.0,2012,4.0,180000.0,1800.0,2.0,0.0,10000.0
28523,15.0,762.0,2003,4.0,20000.0,1400.0,0.0,1.0,1200.0
28524,76.0,356.0,2009,11.0,220512.0,1400.0,4.0,0.0,5550.0
28525,65.0,388.0,2012,11.0,148228.0,1200.0,0.0,1.0,4900.0
28526,49.0,170.0,2001,11.0,320000.0,2700.0,0.0,1.0,2299.0
28527,55.0,240.0,2010,6.0,250000.0,1700.0,0.0,1.0,4100.0
28528,60.0,235.0,2008,4.0,187000.0,1500.0,0.0,1.0,2500.0
28529,42.0,328.0,2005,3.0,180000.0,2000.0,0.0,1.0,4000.0
28530,13.0,147.0,2015,10.0,128000.0,1400.0,4.0,1.0,3000.0
28531,15.0,160.0,2007,6.0,180000.0,1400.0,4.0,1.0,2200.0
28532,60.0,467.0,2013,11.0,217000.0,1500.0,0.0,1.0,7999.0
28533,49.0,735.0,1998,6.0,123456.0,2300.0,0.0,1.0,3800.0
28534,75.0,28.0,1986,10.0,675420.0,1300.0,4.0,1.0,16000.0
28535,31.0,231.0,2007,10.0,230000.0,1300.0,2.0,0.0,5800.0
28536,16.0,441.0,2009,6.0,260000.0,1600.0,3.0,1.0,5000.0
28537,5.0,107.0,2011,10.0,119000.0,3000.0,4.0,0.0,15900.0
28538,76.0,520.0,2008,11.0,210000.0,1400.0,4.0,1.0,5850.0
28539,77.0,614.0,2006,10.0,200000.0,2500.0,3.0,0.0,5500.0
28540,31.0,193.0,2006,3.0,245000.0,2000.0,0.0,1.0,5000.0
28541,76.0,520.0,1996,4.0,323000.0,1900.0,0.0,1.0,588.0
28542,77.0,614.0,2007,10.0,257000.0,2500.0,3.0,0.0,7500.0
28543,53.0,129.0,1977,10.0,9999.0,1111.0,4.0,1.0,700.0
28544,55.0,394.0,2009,10.0,160000.0,2000.0,0.0,1.0,8000.0
28545,49.0,573.0,2007,6.0,228000.0,2900.0,0.0,0.0,7000.0
28546,13.0,737.0,2012,4.0,150000.0,1400.0,5.0,0.0,6850.0
28547,49.0,276.0,1995,10.0,400000.0,200.0,3.0,0.0,3300.0
28548,6.0,71.0,2015,10.0,20000.0,2000.0,0.0,0.0,26000.0
28549,6.0,48.0,2004,10.0,244883.0,1800.0,4.0,1.0,4000.0
28550,14.0,366.0,2003,6.0,330000.0,2500.0,0.0,1.0,4000.0
28551,6.0,72.0,2006,10.0,200000.0,3000.0,0.0,0.0,13900.0
28552,33.0,773.0,2018,4.0,73000.0,1000.0,4.0,1.0,9000.0
28553,49.0,735.0,1997,5.0,220000.0,2300.0,0.0,1.0,2700.0
28554,5.0,109.0,1997,10.0,350000.0,2500.0,0.0,1.0,3000.0
28555,42.0,582.0,2013,9.0,148000.0,4400.0,0.0,0.0,45999.0
28556,42.0,582.0,2014,9.0,110000.0,4400.0,0.0,0.0,53999.0
28557,66.0,672.0,2018,4.0,138000.0,2000.0,0.0,0.0,25499.0
28558,76.0,356.0,2017,11.0,101000.0,1800.0,4.0,0.0,12999.0
28559,76.0,695.0,2012,9.0,207000.0,3000.0,0.0,0.0,24999.0
28560,58.0,217.0,2011,9.0,245000.0,3000.0,2.0,0.0,21499.0
28561,6.0,72.0,2015,11.0,159000.0,2000.0,0.0,0.0,15999.0
28562,73.0,145.0,2012,10.0,155000.0,2200.0,0.0,0.0,11999.0
28563,33.0,624.0,2013,9.0,121000.0,2000.0,4.0,0.0,15999.0
28564,58.0,457.0,2016,3.0,87000.0,2000.0,4.0,0.0,36999.0
28565,73.0,431.0,2012,9.0,89000.0,4000.0,4.0,0.0,29999.0
28566,58.0,217.0,2011,3.0,134000.0,3600.0,4.0,0.0,31999.0
28567,5.0,559.0,2016,9.0,61000.0,3000.0,0.0,0.0,49999.0
28568,58.0,217.0,2018,9.0,45000.0,3000.0,4.0,0.0,75999.0
28569,6.0,85.0,2017,10.0,57000.0,3000.0,0.0,0.0,55999.0
28570,54.0,567.0,2016,3.0,163000.0,1500.0,0.0,1.0,12399.0
28571,43.0,487.0,2015,3.0,187000.0,2500.0,2.0,0.0,22499.0
28572,5.0,559.0,2010,9.0,127000.0,3000.0,0.0,0.0,24999.0
28573,6.0,72.0,2017,10.0,64000.0,2000.0,0.0,0.0,35999.0
28574,49.0,276.0,2013,10.0,146000.0,2000.0,4.0,0.0,18499.0
28575,6.0,85.0,2016,10.0,118000.0,3000.0,0.0,0.0,44999.0
28576,58.0,217.0,2013,9.0,146000.0,3000.0,0.0,0.0,34999.0
28577,31.0,393.0,2010,4.0,131000.0,1300.0,2.0,0.0,6499.0
28578,5.0,109.0,2011,10.0,162000.0,3000.0,4.0,0.0,17499.0
28579,66.0,672.0,2011,4.0,76000.0,1800.0,4.0,0.0,14999.0
28580,6.0,79.0,2006,0.0,160000.0,3000.0,4.0,0.0,14999.0
28581,6.0,72.0,2017,10.0,108000.0,2000.0,0.0,0.0,38999.0
28582,66.0,672.0,2017,10.0,138000.0,2000.0,0.0,0.0,23999.0
28583,49.0,600.0,2016,10.0,136000.0,4700.0,4.0,0.0,54999.0
28584,42.0,582.0,2018,9.0,71000.0,3000.0,0.0,0.0,78999.0
28585,6.0,85.0,2016,10.0,56000.0,2000.0,5.0,0.0,40999.0
28586,42.0,268.0,2016,9.0,143000.0,2200.0,0.0,0.0,23999.0
28587,49.0,276.0,2013,10.0,229000.0,2200.0,0.0,0.0,17499.0
28588,66.0,672.0,2016,4.0,102000.0,2000.0,4.0,0.0,24999.0
28589,43.0,346.0,2015,9.0,29000.0,4600.0,4.0,0.0,46999.0
28590,76.0,399.0,2019,10.0,19000.0,1400.0,4.0,0.0,18999.0
28591,5.0,559.0,2012,9.0,171000.0,3000.0,0.0,0.0,32999.0
28592,33.0,710.0,2016,3.0,40000.0,1600.0,4.0,0.0,19999.0
28593,6.0,748.0,2011,9.0,240000.0,2000.0,0.0,0.0,15999.0
28594,58.0,217.0,2013,9.0,135000.0,4800.0,4.0,0.0,34999.0
28595,49.0,600.0,2012,10.0,167000.0,2200.0,0.0,0.0,21499.0
28596,76.0,132.0,2016,7.0,74000.0,3000.0,0.0,0.0,32999.0
28597,49.0,339.0,2016,9.0,97000.0,2200.0,0.0,0.0,34499.0
28598,49.0,339.0,2018,9.0,45000.0,2200.0,0.0,0.0,43999.0
28599,76.0,695.0,2013,9.0,183000.0,4200.0,0.0,0.0,30999.0
28600,5.0,559.0,2016,10.0,86000.0,3000.0,0.0,0.0,52999.0
28601,5.0,559.0,2016,9.0,93000.0,3000.0,4.0,0.0,46999.0
28602,43.0,196.0,2014,4.0,88000.0,1800.0,2.0,0.0,12499.0
28603,77.0,615.0,2018,10.0,32000.0,2000.0,0.0,0.0,37999.0
28604,49.0,276.0,2018,10.0,116000.0,2000.0,0.0,0.0,35999.0
28605,73.0,588.0,2014,9.0,48000.0,2000.0,4.0,0.0,20499.0
28606,58.0,217.0,2018,9.0,32000.0,2900.0,4.0,0.0,79999.0
28607,49.0,340.0,2019,2.0,87000.0,3000.0,4.0,0.0,59999.0
28608,49.0,342.0,2018,9.0,41000.0,3000.0,4.0,0.0,52999.0
28609,58.0,217.0,2013,9.0,180500.0,3000.0,0.0,0.0,32999.0
28610,6.0,72.0,2017,10.0,70000.0,2000.0,0.0,0.0,33999.0
28611,58.0,217.0,2014,9.0,165000.0,4200.0,0.0,0.0,51999.0
28612,6.0,72.0,2015,6.0,155000.0,2000.0,0.0,0.0,21999.0
28613,49.0,276.0,2017,10.0,61000.0,2000.0,0.0,0.0,36999.0
28614,20.0,581.0,2014,7.0,151000.0,3000.0,0.0,0.0,22999.0
28615,42.0,582.0,2018,9.0,53000.0,3000.0,0.0,0.0,79999.0
28616,6.0,72.0,2017,10.0,70000.0,2000.0,4.0,0.0,29999.0
28617,66.0,672.0,2016,10.0,161000.0,2000.0,0.0,0.0,17999.0
28618,49.0,276.0,2014,10.0,176000.0,2143.0,2.0,0.0,18999.0
28619,73.0,142.0,2016,10.0,128000.0,2500.0,2.0,0.0,19999.0
28620,5.0,109.0,2017,10.0,93000.0,2000.0,0.0,0.0,26999.0
28621,49.0,600.0,2018,2.0,60000.0,3000.0,4.0,0.0,91999.0
28622,49.0,340.0,2018,9.0,32000.0,3000.0,4.0,0.0,62999.0
28623,58.0,217.0,2015,9.0,130000.0,4200.0,0.0,0.0,52999.0
28624,60.0,467.0,2014,11.0,230000.0,1500.0,0.0,1.0,6899.0
28625,77.0,185.0,2008,0.0,180000.0,2400.0,0.0,0.0,8999.0
28626,6.0,751.0,2013,9.0,100000.0,3000.0,0.0,0.0,32999.0
28627,76.0,520.0,2002,10.0,212400.0,1781.0,4.0,0.0,3600.0
28628,66.0,768.0,2014,3.0,63000.0,1200.0,4.0,1.0,8900.0
28629,43.0,346.0,2008,9.0,174000.0,4700.0,3.0,0.0,21500.0
28630,49.0,276.0,2015,10.0,261500.0,2500.0,2.0,0.0,18800.0
28631,76.0,165.0,2002,10.0,241642.0,2000.0,3.0,1.0,2500.0
28632,16.0,275.0,2019,3.0,70000.0,1500.0,0.0,1.0,13200.0
28633,16.0,275.0,2015,3.0,90000.0,1500.0,0.0,1.0,8500.0
28634,16.0,275.0,2015,3.0,82000.0,1500.0,0.0,1.0,8200.0
28635,6.0,750.0,2007,9.0,195000.0,3000.0,4.0,0.0,12700.0
28636,76.0,705.0,2014,6.0,183000.0,2000.0,0.0,1.0,10000.0
28637,54.0,523.0,2008,11.0,220000.0,2500.0,0.0,1.0,8500.0
28638,66.0,312.0,2008,4.0,180000.0,1200.0,4.0,1.0,2800.0
28639,6.0,748.0,2012,9.0,144000.0,2000.0,4.0,0.0,12200.0
28640,43.0,346.0,2010,9.0,97200.0,4598.0,3.0,0.0,35500.0
28641,6.0,48.0,2008,2.0,193000.0,3000.0,0.0,0.0,14999.0
28642,66.0,672.0,2007,10.0,152000.0,1800.0,4.0,1.0,5800.0
28643,73.0,141.0,2014,4.0,145000.0,1400.0,0.0,1.0,8800.0
28644,48.0,78.0,2002,10.0,304000.0,1800.0,4.0,1.0,2750.0
28645,39.0,219.0,2012,11.0,210000.0,1400.0,0.0,1.0,6599.0
28646,49.0,151.0,2019,11.0,42000.0,1460.0,0.0,0.0,24600.0
28647,53.0,129.0,1989,10.0,103000.0,1500.0,4.0,1.0,699.0
28648,14.0,511.0,2002,11.0,360099.0,2200.0,0.0,1.0,3500.0
28649,43.0,292.0,2012,10.0,167000.0,2500.0,2.0,0.0,15300.0
28650,43.0,487.0,2015,9.0,173000.0,2500.0,2.0,0.0,21600.0
28651,75.0,32.0,2000,10.0,21875.0,1500.0,4.0,1.0,20000.0
28652,43.0,196.0,2012,4.0,190000.0,1800.0,4.0,0.0,11500.0
28653,66.0,499.0,2011,10.0,236000.0,1400.0,4.0,1.0,5500.0
28654,6.0,72.0,1994,10.0,22222.0,2000.0,4.0,1.0,1700.0
28655,76.0,640.0,2006,6.0,300000.0,2000.0,0.0,1.0,4150.0
28656,5.0,1.0,1993,11.0,380000.0,2000.0,3.0,1.0,3300.0
28657,60.0,409.0,2017,9.0,149893.0,1500.0,0.0,0.0,14500.0
28658,43.0,487.0,2015,3.0,145000.0,2500.0,2.0,0.0,25500.0
28659,52.0,347.0,1997,10.0,215000.0,1997.0,4.0,1.0,3000.0
28660,61.0,80.0,1997,10.0,332300.0,1997.0,3.0,1.0,1900.0
28661,76.0,520.0,2002,10.0,338000.0,1800.0,4.0,0.0,3100.0
28662,41.0,527.0,2004,6.0,161000.0,2200.0,0.0,1.0,4999.0
